id,building,condition,ownership,floor,area,energy_type,elevator,parking,barrierless,price,equipped,closest_transport_distance,closest_shop_distance,metro_distance,train_distance,restaurant_distance,distance_to_centre,balcony,cellar
3052790860,Cihlová,Novostavba,Osobní,1,85,C,True,,True,7889000,False,106.0,169.0,4967.0,1083,340,10.313688377259007,,
2491216972,Cihlová,Po rekonstrukci,Osobní,3,74,C,True,,,8829000,False,113.0,645.0,270.0,426,418,2.320926839462332,True,True
3068688204,Cihlová,Ve výstavbě,Družstevní,2,73,B,True,,,9047000,,185.0,288.0,3917.0,1649,239,8.297106361261166,True,
2084152396,Skeletová,Velmi dobrý,Osobní,4,73,B,True,1,True,8775000,,201.0,164.0,233.0,2645,224,9.424376865789528,True,
2268092236,Cihlová,Po rekonstrukci,Osobní,6,73,C,True,,,7551000,Částečně,110.0,133.0,,1091,414,13.440084337603993,True,True
2790004300,Cihlová,Novostavba,Osobní,3,72,C,True,,,10013000,False,27.0,84.0,1281.0,2238,194,3.212282513825129,True,True
2879199324,Smíšená,Ve výstavbě,Osobní,5,66,B,,1,,12021000,,96.0,156.0,3247.0,875,447,11.846982108319073,True,
3500664652,Cihlová,Dobrý,Osobní,4,61,G,,,,9523000,True,130.0,121.0,336.0,2299,94,4.5447123762635,True,True
1546532956,Cihlová,Ve výstavbě,Osobní,2,72,B,True,1,,9770000,False,156.0,259.0,860.0,3764,537,11.497958891574122,True,True
163095628,Cihlová,Velmi dobrý,Osobní,3,102,A,,1,,12585000,False,113.0,107.0,740.0,1801,40,2.2058423167339587,,True
2471061324,Panelová,Velmi dobrý,Osobní,3,68,,True,,True,7074000,,202.0,60.0,216.0,2350,76,6.632832497020945,True,True
2364712012,Cihlová,Velmi dobrý,Osobní,3,66,D,False,True,,6719000,,64.0,500.0,3332.0,302,139,10.058563549994481,,True
287605836,Cihlová,Velmi dobrý,Osobní,1,84,,True,,,9891000,,102.0,410.0,904.0,1408,231,4.167553265962964,,
155928668,Skeletová,Novostavba,Osobní,4,73,,True,,True,8027000,,84.0,743.0,1301.0,1546,799,9.312730820273266,True,True
2851513420,Panelová,Velmi dobrý,Osobní,9,65,G,True,,,7755000,,59.0,117.0,436.0,1834,121,6.976118720510911,True,
2075264588,Cihlová,Velmi dobrý,Osobní,3,74,C,False,,,7483000,,207.0,155.0,218.0,1777,189,9.054522284921687,True,True
1624216652,Panelová,Dobrý,Osobní,7,68,D,True,,,6190000,Částečně,43.0,102.0,3333.0,1755,133,7.035008232080126,True,
1854665804,Cihlová,Po rekonstrukci,Osobní,4,54,G,True,,False,8095000,False,59.0,309.0,796.0,1470,49,3.0363984282617325,,
3779781708,Skeletová,Velmi dobrý,Osobní,1,131,C,True,2,,11823000,Částečně,272.0,235.0,2208.0,1549,47,8.698076342373856,,
2444044108,Skeletová,V rekonstrukci,Osobní,4,68,G,True,,False,8385000,False,108.0,307.0,1102.0,1279,156,5.41186934786117,,True
995948636,Smíšená,Ve výstavbě,Osobní,3,72,B,,1,,10988000,,96.0,156.0,3247.0,875,447,11.846982108319073,True,
1021507148,Smíšená,Ve výstavbě,Osobní,1,66,B,True,,,8840000,False,60.0,719.0,2598.0,3564,374,7.155782756150921,,
3878229836,Cihlová,Novostavba,Osobní,4,78,G,True,True,,14422000,,116.0,192.0,172.0,1195,9,2.726612651549793,,
3445929804,Cihlová,Velmi dobrý,Družstevní,2,72,G,,,,9510000,True,213.0,179.0,723.0,1464,99,3.2120775351307356,,
339186764,Panelová,Velmi dobrý,Družstevní,3,57,G,True,,,5986000,Částečně,110.0,54.0,721.0,4913,255,10.767052355616356,,True
189670988,Panelová,Po rekonstrukci,Osobní,5,72,G,True,,False,7483000,Částečně,215.0,122.0,4336.0,2769,453,9.611367020229654,True,True
2887002204,Smíšená,Ve výstavbě,Osobní,4,68,B,,1,,9146000,,404.0,339.0,988.0,1274,832,8.377977449430178,True,True
51717708,Smíšená,Novostavba,Osobní,1,91,B,True,,,16696000,True,324.0,313.0,586.0,2832,402,4.137888827615309,True,
1134425164,Skeletová,Projekt,Osobní,1,69,,,1,,10686000,,236.0,200.0,1717.0,2625,440,8.015910005508456,True,True
1087099980,Cihlová,Po rekonstrukci,Osobní,4,66,,True,,,8978000,,43.0,182.0,1299.0,1936,90,2.9664611079146277,True,True
253130572,Skeletová,Velmi dobrý,Osobní,4,58,B,True,,,11142000,True,249.0,395.0,652.0,1609,345,2.9395579225192727,,
3741025356,Cihlová,Velmi dobrý,Osobní,1,106,,True,,True,16462000,,91.0,795.0,983.0,1958,1025,3.398387670969323,,True
1765381964,Cihlová,Velmi dobrý,Osobní,1,54,C,,1,,8149000,False,244.0,149.0,6022.0,859,630,10.188174462803012,,True
1906890572,Cihlová,Velmi dobrý,Osobní,2,65,,,,,7889000,Částečně,50.0,466.0,1055.0,2122,46,4.786213413123053,True,
1152730956,Panelová,Před rekonstrukcí,Osobní,7,50,G,True,,,6244000,Částečně,208.0,49.0,457.0,3594,91,11.024660408425056,True,True
3482196060,Smíšená,Ve výstavbě,Osobní,4,78,B,,1,,13129000,,96.0,156.0,3247.0,875,447,11.846982108319073,True,True
4025056092,Smíšená,Projekt,Osobní,2,61,,True,,True,10809000,,58.0,776.0,1716.0,2352,785,4.92333331459225,True,
3464021836,Panelová,Velmi dobrý,Osobní,1,74,G,True,,,7346000,Částečně,249.0,224.0,354.0,1852,222,8.868121323167669,True,True
1064040012,Cihlová,Velmi dobrý,Osobní,2,92,C,False,,,10727000,Částečně,144.0,813.0,2332.0,2314,493,6.496537224098903,True,True
3835624796,Smíšená,Projekt,Osobní,4,70,,True,,True,10878000,,98.0,231.0,1597.0,2391,347,3.3503569345313293,True,
1903765068,Cihlová,Novostavba,Osobní,4,82,G,True,1,,12243000,,8.0,181.0,1693.0,1033,222,6.432059434371221,True,
1843620188,Skeletová,Ve výstavbě,Osobní,5,70,B,True,1,False,12905000,,52.0,337.0,1727.0,2326,581,3.691776688465999,True,True
3311368012,Smíšená,Ve výstavbě,Osobní,7,66,B,,,,11649000,,182.0,24.0,230.0,2383,19,9.14908314720701,True,
551257164,Panelová,Velmi dobrý,Osobní,2,65,C,True,,,7877000,Částečně,291.0,426.0,639.0,3182,161,8.597771756264038,,True
63669324,Panelová,Velmi dobrý,Družstevní,3,74,G,False,,False,7074000,,151.0,298.0,282.0,470,172,7.47517926724734,,True
164587612,Panelová,Po rekonstrukci,Osobní,7,70,C,True,,,9455000,Částečně,127.0,41.0,229.0,1536,187,4.943420105178278,True,True
2258207820,Panelová,Velmi dobrý,Osobní,1,85,B,True,,True,8149000,False,201.0,162.0,3665.0,859,226,10.582742829016414,True,True
2711242572,Cihlová,Velmi dobrý,Osobní,7,77,D,True,,,8829000,False,212.0,138.0,799.0,1319,365,2.453940814220681,,
976496732,Smíšená,Ve výstavbě,Osobní,7,70,B,,1,,10526000,,404.0,339.0,988.0,1274,832,8.366619654538686,True,True
2966767964,Cihlová,Novostavba,Osobní,2,96,B,,1,False,11632000,,159.0,178.0,3498.0,5775,372,13.390280664409056,True,
4114507596,Cihlová,Velmi dobrý,Osobní,1,68,,,,,4489000,,191.0,333.0,2056.0,747,421,4.486932192427814,,
3025200204,Panelová,Velmi dobrý,Družstevní,3,73,,True,,False,6789000,Částečně,36.0,198.0,1392.0,2825,331,6.183046495776956,True,True
816920668,Smíšená,Novostavba,Osobní,2,80,,,,,11020000,,254.0,543.0,1683.0,1149,134,5.086093616161486,True,True
3649968220,Smíšená,Ve výstavbě,Osobní,4,66,B,,1,,11515000,,96.0,156.0,3247.0,875,447,11.846982108319073,True,
3849770828,Smíšená,Novostavba,Osobní,3,81,B,True,,,11326000,False,225.0,254.0,7072.0,293,195,10.445863676235495,True,
1467724876,Cihlová,Velmi dobrý,Osobní,3,111,D,,,,14489000,,81.0,72.0,602.0,910,72,1.3325990292054453,,True
912254796,Cihlová,Po rekonstrukci,Osobní,7,81,E,True,,,9510000,,101.0,149.0,180.0,2107,124,3.855403650269288,,
659363660,Smíšená,Novostavba,Osobní,2,77,,,,,9522000,False,254.0,543.0,1683.0,1149,134,5.086093616161486,,True
1888610124,Smíšená,Novostavba,Osobní,4,59,B,,,,10679000,,182.0,24.0,230.0,2383,19,9.14908314720701,True,
2481122396,Cihlová,Projekt,Osobní,2,87,C,True,True,True,10761000,,63.0,597.0,1299.0,496,486,6.986201305070244,True,True
1028359244,Cihlová,Dobrý,Osobní,4,54,G,False,True,,8691000,,325.0,317.0,693.0,1764,679,5.72623684521226,,True
1493235276,Cihlová,Novostavba,Osobní,1,69,C,True,,True,8829000,True,163.0,281.0,696.0,2028,247,10.256584952507879,,True
1466692684,Cihlová,Dobrý,Osobní,5,73,G,True,,,6121000,,175.0,114.0,320.0,474,98,6.636910023244431,,True
913171532,Cihlová,Dobrý,Osobní,2,76,D,True,,True,11972000,True,46.0,350.0,1220.0,1037,158,5.408576282551838,True,True
3977032780,Cihlová,Velmi dobrý,Osobní,2,65,G,True,,,9115000,False,122.0,286.0,3373.0,2259,295,10.540370594896295,True,
1254180428,Cihlová,Dobrý,Osobní,4,61,G,False,,,8590000,False,98.0,314.0,471.0,1887,365,4.393768648963778,,True
2782234444,Panelová,Po rekonstrukci,Osobní,1,61,C,True,True,True,8829000,False,98.0,18.0,692.0,3891,169,5.853793782007999,True,
1457120332,Skeletová,Velmi dobrý,Osobní,1,62,C,True,1,True,8421000,True,32.0,93.0,1126.0,1363,26,7.661012510935515,,True
2746803276,Cihlová,Velmi dobrý,Osobní,1,77,C,,True,,10340000,True,317.0,327.0,902.0,1681,234,9.922175956937185,,
3501021532,Cihlová,Velmi dobrý,Osobní,6,58,C,,1,,8707000,Částečně,308.0,612.0,2498.0,650,1554,5.709479627844257,,
2651723596,Cihlová,Dobrý,Osobní,p,95,G,False,,,4760000,Částečně,120.0,281.0,623.0,1487,329,6.204168894062789,,
1165031772,Smíšená,Projekt,Osobní,1,61,,True,,True,10679000,,51.0,776.0,1716.0,2352,785,4.92333331459225,,
2560886604,Cihlová,Dobrý,Osobní,1,61,,True,,,6517000,Částečně,265.0,460.0,425.0,1997,270,4.7857289007004145,True,True
3264792396,Cihlová,Projekt,Osobní,2,82,B,True,,False,17071000,,31.0,539.0,3844.0,3208,218,2.6157457896291145,,True
2820171596,Cihlová,Dobrý,Osobní,1,58,G,False,1,False,8435000,Částečně,142.0,136.0,766.0,1132,296,1.1881725468495705,,True
1530222412,Cihlová,Novostavba,Osobní,1,96,B,True,,True,11142000,Částečně,193.0,200.0,1148.0,4082,208,9.610804090424404,,True
623294284,Smíšená,Novostavba,Osobní,2,68,,True,True,True,10149000,,234.0,214.0,1986.0,391,401,10.089730092852012,,True
2170361948,Smíšená,Ve výstavbě,Osobní,4,74,B,,1,,12259000,,96.0,156.0,3247.0,875,447,11.846982108319073,True,True
977226076,Smíšená,Novostavba,Osobní,4,84,B,True,,,15458000,False,35.0,57.0,181.0,2365,70,4.418284936339298,,True
2203465292,Cihlová,Velmi dobrý,Osobní,6,102,C,True,,,13591000,,212.0,322.0,710.0,1677,272,2.263257422114063,True,True
775739212,Panelová,Před rekonstrukcí,Osobní,1,58,G,True,,,6789000,,229.0,202.0,261.0,2001,263,8.628174232975816,,True
703636556,Cihlová,Novostavba,Osobní,4,85,B,True,,,9455000,,48.0,589.0,2957.0,968,177,7.992875202862885,True,
4245083724,Cihlová,Velmi dobrý,Osobní,3,91,G,True,,,11278000,Částečně,310.0,313.0,397.0,3439,535,4.039960849372033,True,
3678468444,Smíšená,Projekt,Osobní,3,66,,True,,True,11710000,,51.0,776.0,1716.0,2352,785,4.92333331459225,True,
3211647324,Cihlová,Dobrý,Osobní,4,92,G,False,,,16993000,False,50.0,412.0,1046.0,2511,16,1.4639907781571828,,True
3857057612,Cihlová,Velmi dobrý,Osobní,4,74,G,True,True,,8421000,Částečně,133.0,488.0,4055.0,953,643,10.891816626366648,True,
3225650764,Cihlová,Ve výstavbě,Osobní,3,74,B,True,,True,9127000,,38.0,400.0,3100.0,2472,1425,5.767863331149842,,True
4123707212,Smíšená,Ve výstavbě,Osobní,4,70,B,,1,,9360000,,404.0,339.0,988.0,1274,832,8.359578252070172,True,True
3061860172,Cihlová,Dobrý,Osobní,3,48,G,True,1,True,6653000,False,203.0,440.0,1444.0,554,354,4.210907183390207,,
1613075532,Cihlová,Po rekonstrukci,Osobní,4,48,C,True,,,10267000,,181.0,429.0,1092.0,755,382,3.935489891487927,,
2813855564,Smíšená,Velmi dobrý,Osobní,3,104,C,,,,17210000,Částečně,202.0,220.0,469.0,2095,383,2.5076590516958968,,True
1041675340,Cihlová,Novostavba,Osobní,1,141,G,True,1,,11551000,True,220.0,258.0,443.0,1817,352,7.555734115199147,,True
3176073564,Panelová,Ve výstavbě,Osobní,2,63,C,True,,True,7006000,,92.0,319.0,1786.0,3179,439,8.612235386212674,,True
1838028892,Smíšená,Ve výstavbě,Osobní,3,66,B,,1,,10755000,,96.0,156.0,3247.0,875,447,11.846982108319073,True,True
3782378572,Skeletová,Velmi dobrý,Osobní,4,84,B,,,,9510000,False,126.0,166.0,667.0,501,346,6.1115437724623165,,
1304312156,Cihlová,Velmi dobrý,Osobní,6,81,G,True,,,9862000,,191.0,295.0,807.0,1313,326,3.6003976127768618,,
1498264652,Cihlová,Velmi dobrý,Osobní,4,69,G,True,,,9319000,,130.0,357.0,914.0,965,455,3.77868324287335,,True
1768657996,Panelová,Po rekonstrukci,Osobní,7,62,C,True,,,7006000,False,126.0,101.0,3177.0,839,241,7.6427205445739705,,
2191953244,Cihlová,Velmi dobrý,Osobní,1,62,G,True,,,10462000,,98.0,136.0,897.0,1522,212,3.31500494738481,,
3812263756,Cihlová,Po rekonstrukci,Osobní,2,70,C,True,,,8434000,False,36.0,366.0,1776.0,3441,55,5.599407148397303,True,
3468670028,Smíšená,Velmi dobrý,Osobní,3,74,G,True,,,7197000,Částečně,40.0,85.0,1685.0,1399,144,5.5400261877874275,,True
1115457100,Cihlová,Po rekonstrukci,Osobní,3,70,,True,,True,9401000,,73.0,310.0,1146.0,1226,110,5.408576282551838,,True
388262236,Cihlová,Novostavba,Osobní,7,102,C,True,,False,11292000,False,127.0,686.0,5863.0,4310,381,9.18985126930113,,True
808907852,Cihlová,Velmi dobrý,Osobní,1,88,,False,,,10054000,,82.0,1070.0,4554.0,1185,714,8.025841375831735,,True
3852903500,Cihlová,Dobrý,Osobní,4,100,G,False,,False,13587000,True,171.0,330.0,567.0,449,960,5.4068739097754435,,
1988667212,Smíšená,Ve výstavbě,Osobní,1,82,B,True,True,,13195000,,141.0,149.0,747.0,3994,204,10.184836818664932,True,True
2212660300,Cihlová,Velmi dobrý,Osobní,1,88,G,False,,,13591000,,172.0,420.0,462.0,298,206,1.1369881863541427,,True
687609948,Smíšená,Ve výstavbě,Osobní,4,80,B,,1,,13395000,,96.0,156.0,3247.0,875,447,11.846982108319073,True,
3077310284,Cihlová,Velmi dobrý,Osobní,7,133,,True,True,False,13469000,False,91.0,130.0,1935.0,947,140,4.284433262890587,True,True
3841459788,Cihlová,Velmi dobrý,Osobní,3,62,C,True,1,,7006000,False,44.0,112.0,1722.0,1443,188,5.386258627051014,True,
2895017804,Cihlová,Velmi dobrý,Osobní,2,97,,True,1,False,19047000,True,44.0,126.0,431.0,1214,251,2.2442938372523122,,True
4035844188,Smíšená,Ve výstavbě,Osobní,2,66,B,,1,,11756000,,96.0,156.0,3247.0,875,447,11.846982108319073,,True
1890326876,Smíšená,Ve výstavbě,Osobní,3,66,B,,1,,10602000,,96.0,156.0,3247.0,875,447,9.72028607487746,True,True
70838092,Cihlová,Novostavba,Osobní,4,73,B,True,,True,8149000,Částečně,113.0,222.0,,1999,726,15.823323690692055,True,True
3404452940,Cihlová,Po rekonstrukci,Družstevní,5,74,D,True,,,6258000,,45.0,93.0,1469.0,2282,116,3.2094220147188657,True,True
248882252,Cihlová,Dobrý,Osobní,2,81,E,True,,,7687000,Částečně,267.0,66.0,749.0,1269,315,2.4640992415916,True,
4035192396,Cihlová,Novostavba,Osobní,5,25,G,True,,,10408000,,33.0,92.0,1174.0,1315,22,7.612613704915579,,
3318126412,Cihlová,Novostavba,Osobní,1,58,C,,,,6612000,,38.0,903.0,4550.0,2432,554,14.31839866121559,,
3204416588,Cihlová,Velmi dobrý,Osobní,3,77,C,True,,,8966000,True,196.0,496.0,1000.0,1755,172,8.834621212852044,True,
1542649420,Smíšená,Ve výstavbě,Osobní,4,55,B,True,,,10419000,False,60.0,719.0,2598.0,3564,374,7.05827316528819,,
1614760284,Smíšená,Novostavba,Osobní,4,88,B,True,,,13227000,False,35.0,57.0,181.0,2365,70,4.418284936339298,True,True
3448084044,Cihlová,V rekonstrukci,Osobní,6,69,G,True,,,13333000,False,123.0,51.0,313.0,661,85,1.669004254188025,,True
754333516,Cihlová,Po rekonstrukci,Osobní,3,88,D,False,,,8802000,True,105.0,44.0,,896,90,13.613389886486296,,
3233896268,Panelová,Před rekonstrukcí,Osobní,1,57,E,True,,,4748000,False,75.0,463.0,1865.0,1164,87,8.0416729744386,,
3950244940,Cihlová,Dobrý,Osobní,1,106,G,True,,,15387000,Částečně,375.0,373.0,649.0,1464,309,2.672687275863381,,True
279791180,Smíšená,Velmi dobrý,Osobní,5,63,G,True,,,8571000,True,56.0,53.0,1203.0,2524,74,3.9560509720981667,,
2007275868,Smíšená,Po rekonstrukci,Osobní,1,70,G,,,,7782000,False,76.0,186.0,1755.0,623,142,4.705858175738862,,
1359320140,Cihlová,Velmi dobrý,Osobní,3,89,B,True,True,,11564000,,204.0,611.0,5446.0,3895,1010,8.731066130471463,True,True
2706376268,Panelová,Velmi dobrý,Osobní,5,61,G,True,,,6517000,,207.0,142.0,1926.0,2972,374,8.382537185922054,,True
1499821644,Panelová,Dobrý,Osobní,5,55,D,True,,False,6326000,False,77.0,933.0,4672.0,1536,1022,8.30211644315769,,
3368167772,Cihlová,Před rekonstrukcí,Družstevní,2,73,C,,,,7415000,False,229.0,223.0,285.0,1844,256,9.167191906240362,True,True
4096788300,Cihlová,Novostavba,Osobní,2,73,B,True,,True,9034000,True,276.0,239.0,3194.0,2913,833,10.373340205016598,True,True
3775460428,Cihlová,Velmi dobrý,Osobní,6,93,C,True,,True,10870000,True,197.0,282.0,899.0,1285,201,6.5175921351882335,,
3799221324,Cihlová,Velmi dobrý,Osobní,2,70,C,True,,,7768000,False,223.0,272.0,3149.0,2154,375,5.645979309619245,,True
915151196,Smíšená,Ve výstavbě,Osobní,3,66,B,,1,,9558000,,96.0,156.0,3247.0,875,447,9.72028607487746,True,True
3953031516,Panelová,Dobrý,Osobní,5,73,C,True,,,6789000,,215.0,267.0,2063.0,1404,198,8.590793708942625,,True
3980715084,Panelová,Dobrý,Osobní,3,61,G,,,False,8013000,,111.0,86.0,1857.0,2985,305,9.484622749138705,,
1122387788,Cihlová,Po rekonstrukci,Osobní,2,82,C,False,,,10066000,False,79.0,320.0,303.0,3518,325,5.2904867253616485,True,True
203863116,Cihlová,Velmi dobrý,Osobní,4,122,G,True,,,15238000,,303.0,254.0,526.0,1824,162,3.4787335586401453,,True
1401418828,Cihlová,Novostavba,Osobní,2,96,G,True,True,,11496000,True,128.0,607.0,2177.0,2834,686,6.498976861788498,True,
281273932,Cihlová,Velmi dobrý,Osobní,6,95,C,True,,,10816000,Částečně,179.0,327.0,2112.0,1453,198,8.610385938576968,True,True
2653783628,Smíšená,Ve výstavbě,Osobní,9,59,B,,True,,11057000,,73.0,120.0,3151.0,1051,322,11.606214487628812,True,True
3503023692,Panelová,Velmi dobrý,Družstevní,3,70,C,,,,6380000,True,35.0,76.0,1491.0,790,135,8.008208013924829,,
3051009100,Cihlová,Velmi dobrý,Osobní,4,69,G,True,,,9319000,False,130.0,357.0,914.0,965,455,3.7402307528514265,,True
2906358860,Panelová,Velmi dobrý,Osobní,2,58,G,True,,,6108000,,236.0,121.0,3047.0,2086,63,12.849999588861845,,True
67494988,Cihlová,Velmi dobrý,Osobní,p,76,,True,,,6789000,Částečně,161.0,147.0,1125.0,2069,206,2.9995006417615127,,True
2956187468,Cihlová,Velmi dobrý,Osobní,1,65,G,True,,True,6353000,,164.0,369.0,558.0,1801,44,5.920337495819664,,True
99387740,Cihlová,Velmi dobrý,Osobní,2,69,G,True,,,10190000,Částečně,99.0,74.0,872.0,1439,202,3.2202580086833166,,
1491448908,Cihlová,Velmi dobrý,Osobní,1,59,G,,,,9102000,True,184.0,173.0,1201.0,1180,307,1.063915086660876,,True
1806440796,Smíšená,Ve výstavbě,Osobní,5,66,B,,1,,11364000,,96.0,156.0,3247.0,875,447,9.72028607487746,True,True
2075583564,Cihlová,Novostavba,Osobní,1,151,C,True,,,8095000,True,120.0,812.0,1396.0,1603,884,10.966444381500297,True,
3252331596,Cihlová,Velmi dobrý,Osobní,2,112,G,,,,5850000,,102.0,155.0,588.0,999,160,1.4132070335660551,,
2414331468,Cihlová,Po rekonstrukci,Osobní,2,80,D,False,True,False,11972000,,66.0,186.0,155.0,1182,125,2.681755921812861,,True
3835680588,Panelová,Dobrý,Osobní,5,61,B,True,,,7142000,False,84.0,236.0,972.0,2847,418,11.000791048840034,True,True
245281868,Smíšená,Velmi dobrý,Osobní,1,85,B,True,,True,9795000,,176.0,865.0,2850.0,3695,626,7.136845783553167,,True
2901387084,Panelová,Velmi dobrý,Osobní,4,61,C,True,,,6326000,,192.0,84.0,793.0,2741,489,11.963524349617646,True,True
2477274956,Panelová,Velmi dobrý,Osobní,5,61,D,True,,,6190000,False,236.0,121.0,3047.0,2086,63,12.851027245543868,,True
2680350540,Cihlová,Velmi dobrý,Osobní,2,77,C,,1,,10610000,,96.0,888.0,2689.0,306,288,6.2051209744135365,True,True
3938912076,Panelová,Dobrý,Osobní,1,66,G,True,,,6121000,False,140.0,119.0,4114.0,1536,159,15.717838893872315,,
368146252,Cihlová,Velmi dobrý,Osobní,4,76,G,True,,,11995000,,177.0,390.0,951.0,922,536,3.544960160552752,True,
3134514252,Cihlová,Velmi dobrý,Osobní,2,54,,True,,,13469000,,116.0,558.0,518.0,1334,45,0.7572902041783073,True,
2908559452,Smíšená,Ve výstavbě,Osobní,4,66,B,,1,,10906000,,96.0,156.0,3247.0,875,447,11.846982108319073,True,True
1255933772,Cihlová,Velmi dobrý,Osobní,1,77,G,,,,7741000,,104.0,976.0,2068.0,2167,464,2.3616229774763315,,
1492690764,Panelová,Velmi dobrý,Osobní,7,61,C,True,,,5816000,Částečně,217.0,211.0,3144.0,1360,728,11.563072485394674,,True
1163311452,Panelová,Velmi dobrý,Osobní,1,61,G,True,,,6937000,Částečně,63.0,210.0,1031.0,3554,254,6.17821586905772,True,True
2649068620,Cihlová,Ve výstavbě,Osobní,2,73,C,False,,False,10938000,False,185.0,595.0,2674.0,1847,0,6.815277139428134,,True
2530420556,Smíšená,Velmi dobrý,Osobní,1,114,C,True,,True,9510000,Částečně,115.0,34.0,330.0,1907,26,6.976118720510911,True,
811611724,Cihlová,Novostavba,Osobní,5,66,,True,,,9959000,False,78.0,0.0,730.0,1718,210,8.321384261967268,,
96266588,Smíšená,Ve výstavbě,Osobní,5,81,B,True,,,11444000,,190.0,264.0,580.0,1381,109,5.358192068897065,True,
1644082252,Cihlová,Novostavba,Družstevní,3,66,B,True,,,9102000,,30.0,259.0,3820.0,1461,299,8.203859189307597,True,
2319403356,Smíšená,Novostavba,Osobní,3,92,B,True,,,13900000,False,35.0,57.0,181.0,2365,70,4.418284936339298,True,True
3823404108,Panelová,Velmi dobrý,Osobní,5,58,B,True,,True,5986000,Částečně,95.0,211.0,3132.0,7214,484,3.887365679151015,,True
3711927372,Skeletová,Novostavba,Osobní,4,69,,,True,,8843000,,62.0,124.0,1928.0,2412,234,8.915288281584639,True,
23254860,Panelová,Dobrý,Osobní,7,81,C,True,,,7333000,False,260.0,356.0,1389.0,702,461,7.271681075758967,True,True
3223930972,Cihlová,Po rekonstrukci,Osobní,2,54,,True,True,,10491000,False,36.0,84.0,1019.0,1949,140,2.892809788908799,,True
2038212428,Cihlová,Po rekonstrukci,Osobní,3,93,E,True,,True,17006000,Částečně,57.0,144.0,416.0,597,14,1.550243544592164,,
621667916,Cihlová,Velmi dobrý,Osobní,1,87,C,True,,True,7877000,True,174.0,589.0,1599.0,1181,931,9.629429589570982,,
1763021900,Cihlová,Ve výstavbě,Osobní,3,73,C,False,,False,10938000,False,185.0,595.0,2674.0,1847,0,7.298749525625308,True,True
1132168780,Panelová,Dobrý,Osobní,6,58,G,True,,,6801000,Částečně,295.0,182.0,3161.0,2035,199,12.76625093403832,,
2610042972,Cihlová,Novostavba,Osobní,1,82,B,True,,True,12506000,,81.0,382.0,3320.0,2814,316,10.331266832851314,,
1634297676,Cihlová,Před rekonstrukcí,Družstevní,3,118,G,,,,25836000,,132.0,480.0,1006.0,1612,82,1.247337988218116,,
3205052236,Panelová,Velmi dobrý,Osobní,1,68,C,,,,8013000,,174.0,471.0,2605.0,1696,446,13.796994539496582,,
1982781004,Panelová,Před rekonstrukcí,Družstevní,1,63,G,True,,,7346000,False,159.0,144.0,627.0,3509,219,10.291029831760646,,
3831494220,Skeletová,Novostavba,Osobní,5,70,B,True,1,True,12319000,False,211.0,398.0,2160.0,1458,13,9.552828252849656,,True
1334368076,Cihlová,Velmi dobrý,Osobní,4,63,,,,,8025000,Částečně,50.0,466.0,1055.0,2122,46,4.786213413123053,,
3355477068,Panelová,Dobrý,Družstevní,3,72,G,,,,7061000,,32.0,439.0,423.0,357,377,7.446958764248903,,True
545035340,Cihlová,Špatný,Družstevní,2,74,,False,,False,7755000,False,139.0,543.0,768.0,1292,579,4.924156199776685,,True
4045973324,Smíšená,Ve výstavbě,Osobní,8,70,B,True,True,,12937000,,141.0,149.0,747.0,3994,204,10.184836818664932,,True
3665380940,Smíšená,Ve výstavbě,Osobní,4,63,B,True,,,12178000,,282.0,599.0,557.0,767,1473,4.511712074497457,True,
2634139468,Cihlová,Velmi dobrý,Osobní,5,129,G,,,,13469000,False,35.0,544.0,5595.0,4042,1058,9.540966009778517,,
1481804124,Panelová,Velmi dobrý,Osobní,8,70,D,True,,,6789000,,133.0,101.0,1996.0,2439,223,8.208307458259517,,True
2712249932,Cihlová,Dobrý,Osobní,5,73,,True,,,11564000,False,104.0,122.0,382.0,1845,99,3.6395209754351323,,True
2706429772,Cihlová,Velmi dobrý,Osobní,1,73,C,True,True,True,9510000,False,126.0,43.0,1277.0,764,69,6.890997890101459,,
1118705228,Cihlová,Velmi dobrý,Osobní,4,81,C,False,,,9930000,False,105.0,99.0,3086.0,1344,86,6.55671677171715,,True
1744435548,Cihlová,Velmi dobrý,Družstevní,6,84,G,True,,,12898000,,102.0,135.0,438.0,1970,0,3.71953390919573,,True
3543184972,Smíšená,Velmi dobrý,Osobní,3,65,G,True,,,8095000,,72.0,430.0,347.0,591,37,3.1684892812959786,,
3814892620,Cihlová,Dobrý,Osobní,5,84,C,True,True,True,16190000,True,226.0,229.0,1040.0,1922,411,4.627655181025553,True,True
2535724876,Panelová,Dobrý,Osobní,3,88,D,True,,True,7741000,Částečně,138.0,125.0,3628.0,2450,255,8.994471125952735,True,True
3873777228,Cihlová,Velmi dobrý,Osobní,3,119,G,True,True,,36598000,False,94.0,674.0,323.0,1446,55,0.7472409345227029,,
1056655180,Cihlová,Novostavba,Osobní,1,84,B,True,True,,10870000,,126.0,525.0,959.0,2065,192,6.317992437735336,,
649917516,Panelová,Dobrý,Osobní,2,68,G,True,1,,7152000,False,90.0,85.0,1733.0,1421,112,6.358232094419466,,True
3282736204,Cihlová,Dobrý,Osobní,3,63,G,,,,6789000,,211.0,398.0,2160.0,1458,13,9.552828252849656,,True
